seed,mode,channel,feature,reliable_imputer,file,event_index,global_event,attack_id,target_points,target_class,targeted_channel,duration_seconds,detected,alarm_delay_censored,mean_event_score,max_event_score,normalized_mean_event_score,normalized_max_event_score
44,loo_sample,8,P1_B4022,True,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.656512260437012,19.237144470214844,14.595520891391777,32.43525054414559
44,loo_sample,8,P1_B4022,True,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6390223503112793,1.841159701347351,1.077439017404418,3.1043316380686647
44,loo_sample,8,P1_B4022,True,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.4156876802444458,3.583958148956299,2.3869542941825213,6.042818916347803
44,loo_sample,8,P1_B4022,True,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.8448284268379211,2.315103054046631,1.4244433072554823,3.9034352374794254
44,loo_sample,8,P1_B4022,True,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.0588468313217163,2.5478405952453613,1.7852941903602064,4.295847971682119
44,loo_sample,8,P1_B4022,True,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.4335229992866516,1.5781701803207397,0.7309518894700567,2.6609118249986783
44,loo_sample,8,P1_B4022,True,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.024346351623535,61.13517761230469,21.96001271096759,103.07843796599595
44,loo_sample,8,P1_B4022,True,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,11,0.7119768261909485,1.429229736328125,1.2004456677488944,2.4097872038504344
44,loo_sample,8,P1_B4022,True,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.3008100092411041,0.8136758804321289,0.5071879577048785,1.3719178064294903
44,loo_sample,8,P1_B4022,True,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.4473599195480347,3.267528772354126,2.440356035729798,5.509295548287104
44,loo_sample,8,P1_B4022,True,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.839247703552246,19.042104721069336,14.903626384382957,32.106399079761324
44,loo_sample,8,P1_B4022,True,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.1909592151641846,2.1816904544830322,2.0080454555778413,3.678491712244115
44,loo_sample,9,P1_FCV01D,False,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,54,0.7977579236030579,1.6706695556640625,1.345062325481366,2.8168378040085083
44,loo_sample,9,P1_FCV01D,False,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.5103264451026917,1.5442105531692505,0.8604375521640185,2.603621194130797
44,loo_sample,9,P1_FCV01D,False,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.480026125907898,2.609694004058838,2.4954028330997624,4.400083010194878
44,loo_sample,9,P1_FCV01D,False,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.5437694787979126,1.746777892112732,2.60287751926143,2.9451605106634435
44,loo_sample,9,P1_FCV01D,False,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.688596487045288,3.6946327686309814,4.533116796650649,6.229347520773905
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.379742622375488,37.608951568603516,14.128692132171123,63.410694346111306
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,71,1.210288166999817,2.3862245082855225,2.0406102756772593,4.023301544582555
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.4122130572795868,0.5288468599319458,0.6950131575178746,0.891663957445718
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,33,0.5283016562461853,1.4355014562606812,0.890744715009218,2.420331869935285
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.22012974321842194,0.6672821640968323,0.3711504650229107,1.1250732494622175
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.2801509499549866,0.6343957781791687,0.47234941463240604,1.0696250521954236
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.203039169311523,18.830915451049805,17.202867168111222,31.749925858630423
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,38,0.9891977310180664,2.8178493976593018,1.667840031515735,4.75104408434278
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.7797996997833252,1.520904541015625,1.3147838041682975,2.56432601701307
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,154,0.2974194884300232,0.8691918253898621,0.5014650897409549,1.465503686466675
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.8230295777320862,1.85585618019104,1.387671679604767,3.1290723108239367
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,41,0.5730959177017212,1.264955997467041,0.9662702243134449,2.1327831479254735
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0136852264404297,2.240199089050293,1.709127252317326,3.777094914520101
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.23480069637298584,0.5398939251899719,0.39588647300636093,0.9102898975286378
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,6,0.4495988190174103,1.5769809484481812,0.7580475419284394,2.6588738250062685
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.32744288444519043,0.7883119583129883,0.5520861336293293,1.3291359251742485
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.6262943744659424,18.774015426635742,6.114125350419096,31.653989388563588
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.241294026374817,2.6835851669311523,2.0928878050888464,4.5246674441753925
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.288938045501709,0.5817596912384033,0.4871649254792557,0.9808778076866838
44,loo_sample,9,P1_FCV01D,False,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.29552188515663147,0.5594173073768616,0.49826562960871146,0.9432073591653154
44,loo_sample,9,P1_FCV01D,False,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,17,0.4848053753376007,1.276889443397522,0.8174076700013114,2.152903573006009
44,loo_sample,9,P1_FCV01D,False,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,False,421,True,16,1.134774923324585,2.3634965419769287,1.9132909271163454,3.984980983530114
44,loo_sample,9,P1_FCV01D,False,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.3208062648773193,1.843092441558838,2.2269496718032156,3.1075519680501196
44,loo_sample,9,P1_FCV01D,False,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,12,13.864381790161133,49.15929412841797,23.37608572762305,82.88518675032674
44,loo_sample,9,P1_FCV01D,False,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.281271934509277,18.973491668701172,19.02082500677096,31.990316951214425
44,loo_sample,9,P1_FCV01D,False,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,False,238,True,3,1.2651616334915161,3.910459518432617,2.133129861209165,6.5932429098389695
44,loo_sample,9,P1_FCV01D,False,test3.csv.gz,7,32,A307,P1_FCV03D;P2_VTR01,control_only,False,110,True,23,12.807140350341797,19.44371223449707,21.593520380962527,32.783133855949174
44,loo_sample,9,P1_FCV01D,False,test3.csv.gz,8,33,A308,P1_LCV01D;P1_LIT01;P2_ASD,mixed_control_sensor,False,255,True,0,1.4099488258361816,3.88006854057312,2.3772487748207767,6.542002103393921
44,loo_sample,9,P1_FCV01D,False,test4.csv.gz,1,34,A401,P1_PCV01D;P1_B3004;P1_LIT01,mixed_control_sensor,False,254,True,27,0.9784086346626282,2.141590118408203,1.649649040734791,3.610834940860261
44,loo_sample,9,P1_FCV01D,False,test4.csv.gz,2,35,A402,P1_B3005;P1_FT03;P3_LCV01D,mixed_control_sensor,False,262,True,35,0.8647297620773315,1.995437502861023,1.4579804101969884,3.3644138510449384
44,loo_sample,9,P1_FCV01D,False,test4.csv.gz,3,36,A403,P1_B3004;P1_LIT01;P3_LCV01D,mixed_control_sensor,False,263,True,20,1.276360273361206,3.186786651611328,2.152011364155977,5.373091933790827
44,loo_sample,9,P1_FCV01D,False,test4.csv.gz,4,37,A404,P2_CO_rpm;P2_SIT01;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,258,True,7,1.211434006690979,2.880422592163086,2.04254222239195,4.856545821175338
44,loo_sample,9,P1_FCV01D,False,test4.csv.gz,5,38,A405,P2_ASD;P3_LCV01D,control_only,False,120,True,9,0.7730489373207092,1.997989296913147,1.3034016592994282,3.3687163116540386
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.656517028808594,19.237207412719727,14.595348514685318,32.434955733758365
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6390690803527832,1.8410894870758057,1.0775044884295748,3.104174880170362
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.4157236814498901,3.584069013595581,2.38698548879287,6.042931144249308
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.8449126482009888,2.3153584003448486,1.424567701295954,3.90381751424665
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.0589269399642944,2.548011064529419,1.7854071896275445,4.296082290639194
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.43354544043540955,1.5781280994415283,0.7309806910849965,2.6608079826462463
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.024306297302246,61.13507080078125,21.959673727725555,103.07698371502781
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,11,0.7119513154029846,1.429080843925476,1.2003878163947146,2.409506375755797
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.3008381724357605,0.813692033290863,0.5072291729581728,1.371928082620268
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.4473499059677124,3.267604112625122,2.4403089868585615,5.509354475138899
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.839184761047363,19.041898727416992,14.903336035017036,32.105654893657004
44,loo_sample,9,P1_FCV01D,False,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.1906356811523438,2.1814632415771484,2.007475138396386,3.678063149051036
44,loo_sample,10,P1_FCV01Z,False,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,54,0.7977520823478699,1.6706666946411133,1.3449748918693791,2.8166705003909596
44,loo_sample,10,P1_FCV01Z,False,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.5103185176849365,1.5441868305206299,0.8603745553658624,2.6034310174322406
44,loo_sample,10,P1_FCV01Z,False,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.480043649673462,2.60970139503479,2.495288438261312,4.399841666684252
44,loo_sample,10,P1_FCV01Z,False,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.5437484979629517,1.7468972206115723,2.602692008036451,2.945191811325696
44,loo_sample,10,P1_FCV01Z,False,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.6885745525360107,3.69473934173584,4.532818338044845,6.2291678788370275
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.37975025177002,37.60886001586914,14.127890027684213,63.40688235410569
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,71,1.2104053497314453,2.3870975971221924,2.040690134686824,4.024541462959239
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.4121719300746918,0.5288535952568054,0.6949037293042951,0.8916238801932519
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,33,0.5282846093177795,1.4353774785995483,0.8906645949481864,2.4199832401431833
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.22013133764266968,0.6672937273979187,0.3711317445535741,1.1250278485149319
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.2802012264728546,0.6350422501564026,0.47240693270000006,1.0706532776734852
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.20297622680664,18.83092498779297,17.20176875879483,31.74811054672124
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,38,0.9891871809959412,2.8176770210266113,1.6677260407556547,4.750479416518217
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.7797825336456299,1.520745038986206,1.3146790238202404,2.563909188869357
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,154,0.2974224090576172,0.8692389726638794,0.5014410884199519,1.4654986419169866
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.8229745626449585,1.8556883335113525,1.3874988832959054,3.128608838427765
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,41,0.5732892751693726,1.2657489776611328,0.9665404803601269,2.1339970550164056
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0137028694152832,2.2401816844940186,1.709058412190982,3.7768477018606577
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.2348572015762329,0.5398867130279541,0.3959589028775442,0.9102252310509761
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,6,0.4495824873447418,1.576836109161377,0.7579762819587146,2.6584762639206145
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.327478289604187,0.7881361842155457,0.5521139798891768,1.3287629109332892
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.6263036727905273,18.77385711669922,6.113788353698298,31.65189662832239
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.2413263320922852,2.683642625808716,2.0928215497310414,4.524503326697926
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.2889185845851898,0.5817865133285522,0.48710401471828557,0.980866449827603
44,loo_sample,10,P1_FCV01Z,False,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.2955218255519867,0.559333324432373,0.49823678829772494,0.943011361792129
44,loo_sample,10,P1_FCV01Z,False,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,17,0.4848163425922394,1.276798129081726,0.8173790108267791,2.1526254379012535
44,loo_sample,10,P1_FCV01Z,False,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,False,421,True,16,1.1349250078201294,2.3634908199310303,1.9134336010508928,3.984741475842161
44,loo_sample,10,P1_FCV01Z,False,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.3207807540893555,1.8430782556533813,2.226778207442972,3.1073488022852414
44,loo_sample,10,P1_FCV01Z,False,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,12,13.864400863647461,49.15947723388672,23.37476951177245,82.88071449767811
44,loo_sample,10,P1_FCV01Z,False,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.281272888183594,18.973552703857422,19.019729460658805,31.988574597190137
44,loo_sample,10,P1_FCV01Z,False,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,False,238,True,3,1.2651407718658447,3.910508394241333,2.1329716468202347,6.592945002687626
44,loo_sample,10,P1_FCV01Z,False,test3.csv.gz,7,32,A307,P1_FCV03D;P2_VTR01,control_only,False,110,True,23,12.80717658996582,19.443647384643555,21.592335927905484,32.78113353429485
44,loo_sample,10,P1_FCV01Z,False,test3.csv.gz,8,33,A308,P1_LCV01D;P1_LIT01;P2_ASD,mixed_control_sensor,False,255,True,0,1.4099699258804321,3.8802378177642822,2.3771472247604524,6.541910143331043
44,loo_sample,10,P1_FCV01Z,False,test4.csv.gz,1,34,A401,P1_PCV01D;P1_B3004;P1_LIT01,mixed_control_sensor,False,254,True,27,0.9784193634986877,2.14162540435791,1.6495719744805606,3.6106861522361364
44,loo_sample,10,P1_FCV01Z,False,test4.csv.gz,2,35,A402,P1_B3005;P1_FT03;P3_LCV01D,mixed_control_sensor,False,262,True,35,0.8647997379302979,1.9953744411468506,1.458014287581979,3.364113466582134
44,loo_sample,10,P1_FCV01Z,False,test4.csv.gz,3,36,A403,P1_B3004;P1_LIT01;P3_LCV01D,mixed_control_sensor,False,263,True,20,1.2763632535934448,3.1866848468780518,2.1518922569722783,5.372610366289997
44,loo_sample,10,P1_FCV01Z,False,test4.csv.gz,4,37,A404,P2_CO_rpm;P2_SIT01;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,258,True,7,1.2114566564559937,2.880810499191284,2.042462591543357,4.856919681416004
44,loo_sample,10,P1_FCV01Z,False,test4.csv.gz,5,38,A405,P2_ASD;P3_LCV01D,control_only,False,120,True,9,0.7730213403701782,1.9980425834655762,1.3032799496018503,3.3686118370734506
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.656478881835938,19.2371768951416,14.59444231571418,32.43303337832307
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6390747427940369,1.8413182497024536,1.0774518827404929,3.1043815097316805
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.4157466888427734,3.5841174125671387,2.386886592807933,6.042664176102503
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.8449259400367737,2.315263032913208,1.4245079392259736,3.9034315500335186
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.0588886737823486,2.5480384826660156,1.7852396891658548,4.2958807109805
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.4335275888442993,1.5781428813934326,0.7309084298622904,2.660679424376598
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.024331092834473,61.13519287109375,21.958448860077503,103.07124386214711
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,11,0.7119612097740173,1.4292138814926147,1.200335257430818,2.4095916867572913
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.30085620284080505,0.8134598135948181,0.5072303135745294,1.3714574352595512
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.4473646879196167,3.267498254776001,2.440193147350977,5.508858214404976
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.839215278625488,19.041858673095703,14.902527836204808,32.10373545433251
44,loo_sample,10,P1_FCV01Z,False,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.1907109022140503,2.1814470291137695,2.007486163169536,3.6778236585306296
44,loo_sample,11,P1_FCV02D,False,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,54,0.7978200912475586,1.6711612939834595,1.3423370696913743,2.8117388606240707
44,loo_sample,11,P1_FCV02D,False,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.5105066299438477,1.5443050861358643,0.8589304546408166,2.598302533083075
44,loo_sample,11,P1_FCV02D,False,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.479997992515564,2.6094298362731934,2.490105463897138,4.3903812882312145
44,loo_sample,11,P1_FCV02D,False,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.5440764427185059,1.7465287446975708,2.5979178391674567,2.9385450466947813
44,loo_sample,11,P1_FCV02D,False,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.6893463134765625,3.695085287094116,4.524841238545929,6.217003069929652
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.379887580871582,37.60894012451172,14.099210916161196,63.2772664348341
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,71,1.210042119026184,2.3816425800323486,2.0359030940382072,4.007127868807742
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.4124346673488617,0.5281558632850647,0.6939237916940613,0.888625395173716
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,34,0.5283801555633545,1.4350225925445557,0.8890027682718579,2.414434084763433
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.220629021525383,0.6678085327148438,0.3712096467515026,1.123591845772639
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.2803906202316284,0.6322523355484009,0.471758893589812,1.0637683316278168
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.203149795532227,18.83099937438965,17.16686048447365,31.68326894356793
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,38,0.9892520904541016,2.818424940109253,1.6644225519687783,4.74201679896955
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.779790997505188,1.5203237533569336,1.312003011764253,2.557953797418339
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,154,0.2974863350391388,0.8691654205322266,0.500522535883037,1.4623760124289429
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.8220887184143066,1.8546537160873413,1.3831691798799064,3.1204659569953117
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,41,0.5721865296363831,1.2612212896347046,0.9627072543484653,2.122012354330775
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0138405561447144,2.2402215003967285,1.7057927923844243,3.7691860574730303
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.23504111170768738,0.540953516960144,0.39545807458087817,0.9101575239350618
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,6,0.44988518953323364,1.576859712600708,0.7569345189982234,2.6530758865911106
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.32754647731781006,0.7879243493080139,0.5510989048458196,1.3256874247610506
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.6263859272003174,18.77400016784668,6.101415986499209,31.58736743804683
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.2414699792861938,2.6841723918914795,2.088780656675322,4.516136084570084
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.2890726327896118,0.5816943049430847,0.4863664315848547,0.9787041431013229
44,loo_sample,11,P1_FCV02D,False,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.29559168219566345,0.5594680309295654,0.4973347711552571,0.9413083042940906
44,loo_sample,11,P1_FCV02D,False,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,17,0.4845162034034729,1.2768057584762573,0.8152014067201494,2.1482333162581115
