seed,mode,channel,feature,reliable_imputer,file,event_index,global_event,attack_id,target_points,target_class,targeted_channel,duration_seconds,detected,alarm_delay_censored,mean_event_score,max_event_score,normalized_mean_event_score,normalized_max_event_score,original_normalized_mean_event_score,original_normalized_max_event_score,original_detected,original_alarm_delay_censored,delta_normalized_mean_event_score,delta_normalized_max_event_score,delta_detected,delta_alarm_delay,delta_fpr
44,zero,10,P1_FCV01Z,False,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.2444292306900024,2.681432008743286,2.0701895222603257,4.460737752098518,2.093178938659234,4.52525667953758,True,13,0.02298941639890817,0.06451892743906207,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.2931159436702728,0.5664700269699097,0.4876175683025296,0.9423599876847962,0.4872050197968434,0.9808730350650472,False,119,-0.0004125485056862277,0.038513047380250964,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.293464332818985,0.5736728310585022,0.488197136467232,0.9543423239939732,0.4984143529476562,0.9431895823395714,False,119,0.010217216480424174,-0.011152741654401832,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,17,0.4864766597747803,1.27578604221344,0.8092857826326871,2.122353631770449,0.8175632484874215,2.153234221472575,True,17,0.008277465854734323,0.030880589702126038,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,False,421,True,16,1.1381815671920776,2.355128288269043,1.8934395759286355,3.917910143632757,1.9136730185015105,3.985266493030952,True,16,0.02023344257287496,0.06735634939819501,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.3211417198181152,1.8420780897140503,2.197805771784996,3.0644175389522856,2.227160059041771,3.107641077007781,True,4,0.029354287256774914,0.0432235380554955,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,12,13.86685562133789,49.16590118408203,23.06842245908442,81.79069646840213,23.37845891971569,82.8936819957775,True,12,0.3100364606312702,1.1029855273753668,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.277546882629396,18.97416305541992,18.760937799792664,31.564762850523472,19.022797175273777,31.993570774845857,True,0,0.26185937548111227,0.4288079243223848,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,False,238,True,3,1.267115831375122,3.910123586654663,2.107930168233418,6.5047466583111015,2.133291241045087,6.594080586027571,True,3,0.025361072811668883,0.08933392771646975,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test3.csv.gz,7,32,A307,P1_FCV03D;P2_VTR01,control_only,False,110,True,23,12.806546211242676,19.44395446777344,21.304528316292508,32.34629163136292,21.5958251847367,32.78639812027982,True,23,0.2912968684441921,0.4401064889169035,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test3.csv.gz,8,33,A308,P1_LCV01D;P1_LIT01;P2_ASD,mixed_control_sensor,False,255,True,0,1.4089295864105225,3.8733389377594,2.3438466370420903,6.443552985866766,2.3775067173784263,6.542676534835791,True,0,0.03366008033633605,0.09912354896902453,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test4.csv.gz,1,34,A401,P1_PCV01D;P1_B3004;P1_LIT01,mixed_control_sensor,False,254,True,27,0.9780964851379396,2.138889074325561,1.6271275580448177,3.5581820498468284,1.649814373812888,3.6111424357605135,True,27,0.022686815768070412,0.052960385913685126,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test4.csv.gz,2,35,A402,P1_B3005;P1_FT03;P3_LCV01D,mixed_control_sensor,False,262,True,36,0.8620181679725647,1.9951772689819336,1.4340236755330515,3.319108050048116,1.4582976785118065,3.364475797235779,True,35,0.024274002978754927,0.04536774718766301,0,1,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test4.csv.gz,3,36,A403,P1_B3004;P1_LIT01;P3_LCV01D,mixed_control_sensor,False,263,True,20,1.2807163000106812,3.185652732849121,2.1305554384961174,5.299541947795237,2.152237997114648,5.3737962037741145,True,20,0.021682558618530745,0.07425425597887791,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test4.csv.gz,4,37,A404,P2_CO_rpm;P2_SIT01;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,258,True,7,1.2099624872207642,2.8755762577056885,2.012851837290576,4.783709424650933,2.042740557728849,4.857607256437115,True,7,0.029888720438273175,0.07389783178618181,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test4.csv.gz,5,38,A405,P2_ASD;P3_LCV01D,control_only,False,120,True,9,0.7658056020736694,2.000488519668579,1.2739677712505435,3.327943663396329,1.303478463281715,3.369048861025697,True,9,0.029510692031171404,0.04110519762936793,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.659314155578613,19.236656188964844,14.405336191676923,32.00143736871095,14.596769346522253,32.43818755511547,True,47,0.1914331548453294,0.4367501864045167,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6405783891677856,1.837644934654236,1.0656441015181315,3.0570426951853205,1.077613435601111,3.104655620154688,True,5,0.0119693340829794,0.047612924969367754,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.4181442260742188,3.5706024169921875,2.359175793584493,5.939930957517009,2.387235181916477,6.043478077335233,True,0,0.02805938833198418,0.10354711981822362,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.840912401676178,2.3118038177490234,1.3989128510936188,3.8458370496262058,1.4245990227111414,3.904268387183923,True,28,0.025686171617522513,0.058431337557717455,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.058114528656006,2.5502824783325195,1.7602428137761716,4.242561919347314,1.785510041342507,4.296578966358934,True,1,0.02526722756633526,0.054017047011620356,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.4327311217784881,1.5822139978408811,0.7198765604091979,2.6321166037603017,0.731022840594253,2.6611206961188056,True,6,0.011146280185055146,0.029004092358503986,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.02689266204834,61.14273071289063,21.671089067579437,101.71493674576192,21.96204980197126,103.0878749887181,True,5,0.2909607343918239,1.372938242956181,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,11,0.7120757102966309,1.4311543703079224,1.184584577537445,2.380819020544675,1.2004967854879298,2.409950142548931,True,11,0.015912207950484758,0.02913112200425605,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.3155831098556518,0.8373739123344421,0.5249931706146546,1.393026342339859,0.5072083043622204,1.372050801009813,False,241,-0.01778486625243414,-0.020975541330046088,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.4510425329208374,3.2652392387390137,2.413904281516436,5.431939312420954,2.440579217224148,5.509846359127624,True,15,0.026674935707712066,0.07790704670667026,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.840181350708008,19.04166984558105,14.706220615670947,31.67706481694025,14.9048318288456,32.10869861057256,True,37,0.1986112131746527,0.4316337936323116,0,0,-4.072200107920008e-05
44,zero,10,P1_FCV01Z,False,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.1867438554763794,2.17112398147583,1.9742261228079656,3.6118069289382,2.007879137642788,3.678308380486144,True,17,0.03365301483482219,0.06650145154794362,0,0,-4.072200107920008e-05
44,zero,11,P1_FCV02D,False,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,54,0.7977957725524902,1.6719763278961182,1.3407803813685428,2.809933488846908,1.345189428363006,2.8169475934930226,True,54,0.004409046994463095,0.007014104646114738,0,0,0.0
44,zero,11,P1_FCV02D,False,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.5108436346054077,1.5439993143081665,0.8585268897007935,2.5948545488622123,0.8607397548797606,2.6038848327655697,True,19,0.002212865178967127,0.009030283903357361,0,0,0.0
44,zero,11,P1_FCV02D,False,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.48014497756958,2.6138253211975098,2.4875405658732084,4.392810580799827,2.495659408661644,4.400335451817697,True,20,0.008118842788435554,0.00752487101787036,0,0,0.0
44,zero,11,P1_FCV02D,False,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.5444260835647583,1.749637246131897,2.5955717798457494,2.940450895872586,2.603175857117788,2.945605667624095,True,3,0.007604077272038712,0.005154771751509024,0,0,0.0
44,zero,11,P1_FCV02D,False,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.687234401702881,3.6925859451293945,4.516182323722204,6.205782183962334,4.533495028828393,6.22984881953645,True,7,0.017312705106188986,0.02406663557411548,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.3801908493042,37.60924911499024,14.083799224609196,63.20633062525212,14.130124670764534,63.41701497331643,True,49,0.04632544615533796,0.21068434806430503,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,71,1.210044503211975,2.380420446395874,2.0336080815503648,4.000548942149411,2.0408453996887905,4.02450277730707,True,71,0.0072373181384257634,0.023953835157659142,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.4138130843639374,0.533041775226593,0.6954567624413781,0.8958332185530025,0.6950851926606648,0.8920514723958813,False,17,-0.00037156978071328783,-0.003781746157121124,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,34,0.5289733409881592,1.434813380241394,0.8889957834631578,2.411356010320513,0.8908599631380907,2.4202571247831317,True,33,0.0018641796749329087,0.008901114462618764,0,1,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.2194191962480545,0.6667969822883606,0.3687572230218724,1.1206230252983196,0.3711233736225278,1.125561657664264,False,123,0.00236615060065537,0.004938632365944384,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.2803749442100525,0.632429301738739,0.4711998202514976,1.0628644943316214,0.4725235251467249,1.0704308107509413,False,256,0.0013237048952273178,0.0075663164193198185,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.20307159423828,18.82999420166016,17.147343585796303,31.645801689439587,17.204606512485068,31.753196873109843,True,32,0.05726292668876454,0.10739518367025624,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,38,0.9902766942977904,2.822312116622925,1.66426497798171,4.743194745141086,1.66799265415195,4.751483230524829,True,38,0.0037276761702400574,0.008288485383743271,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.7799537181854248,1.5197601318359375,1.3107949173165905,2.55411803277966,1.3148907198565245,2.5642585817311025,True,21,0.004095802539934024,0.01014054895144234,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,10,15,A210,P1_PCV01D;P1_PIT01,mixed_control_sensor,False,421,True,154,0.2975873351097107,0.869687557220459,0.5001270680869576,1.4616021477662111,0.501490969555858,1.4655515627515814,True,154,0.0013639014689004192,0.00394941498537027,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,11,16,A211,P2_ASD,control_only,False,45,True,5,0.8217002749443054,1.8538790941238403,1.3809544320917992,3.1156403735731635,1.3877112830851115,3.1290882436480145,True,5,0.006756850993312247,0.013447870074851043,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,12,17,A212,P2_ASD;P2_SIT01,mixed_control_sensor,False,152,True,41,0.57172030210495,1.2587224245071411,0.9608365838288254,2.115416489320621,0.9663407429027556,2.1332661143209664,True,41,0.005504159073930204,0.01784962500034526,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,13,18,A213,P1_LCV01D;P1_LIT01,mixed_control_sensor,False,254,True,25,1.0139071941375732,2.237776041030884,1.7039785383653965,3.760819895186108,1.7093035012783473,3.777254605879292,True,25,0.005324962912950815,0.01643471069318414,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,14,19,A214,P1_PCV01D,control_only,False,152,False,152,0.2335051447153091,0.5318605899810791,0.3924301528713731,0.8938481115137911,0.3960012426672681,0.9104352893382486,False,152,0.0035710897958949883,0.01658717782445751,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,15,20,A215,P2_CO_rpm;P2_SIT01,mixed_control_sensor,False,151,True,6,0.4476709067821502,1.5711417198181152,0.7523584227609846,2.640470239071318,0.7580450745288789,2.6588554716859005,True,6,0.005686651767894291,0.01838523261458258,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,16,21,A216,P1_FCV03D,control_only,False,65,False,65,0.3290803134441376,0.7832760214805603,0.5530543571932508,1.3163784002483463,0.5521330779654108,1.3285895083262929,False,65,-0.0009212792278400217,0.012211108077946564,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,17,22,A217,P2_RTR,control_only,False,184,True,151,3.630712985992432,18.773780822753903,6.101798116106674,31.551329146213646,6.114880186733773,31.656986847466516,True,151,0.013082070627098652,0.10565770125286988,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,18,23,A218,P1_FCV03D,control_only,False,99,True,13,1.24244487285614,2.684356451034546,2.0880603379580376,4.511345622491882,2.093178938659234,4.52525667953758,True,13,0.005118600701196296,0.013911057045697284,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,19,24,A219,P3_LCP01D,control_only,False,119,False,119,0.2887507379055023,0.5795473456382751,0.4852762295928502,0.973990760341975,0.4872050197968434,0.9808730350650472,False,119,0.0019287902039931692,0.006882274723072235,0,0,0.0
44,zero,11,P1_FCV02D,False,test2.csv.gz,20,25,A220,P3_LCV01D,control_only,False,119,False,119,0.2954992055892944,0.5575171113014221,0.4966177450358049,0.936966615802702,0.4984143529476562,0.9431895823395714,False,119,0.0017966079118512668,0.006222966536869379,0,0,0.0
44,zero,11,P1_FCV02D,False,test3.csv.gz,1,26,A301,P1_LCV01D;P1_B3005,control_only,False,132,True,17,0.4860400557518005,1.2767351865768433,0.8168418456597057,2.145688845765988,0.8175632484874215,2.153234221472575,True,17,0.0007214028277157114,0.007545375706586643,0,0,0.0
44,zero,11,P1_FCV02D,False,test3.csv.gz,2,27,A302,P1_B2016;P1_PIT01;P1_B3005,mixed_control_sensor,False,421,True,16,1.1408249139785769,2.376320600509644,1.9172772228976596,3.993658716455052,1.9136730185015105,3.985266493030952,True,16,-0.0036042043961490577,-0.008392223424100287,0,0,0.0
44,zero,11,P1_FCV02D,False,test3.csv.gz,3,28,A303,P1_PCV01D;P1_LCV01D,control_only,False,189,True,4,1.321173906326294,1.844384789466858,2.22037282588106,3.099684187971816,2.227160059041771,3.107641077007781,True,4,0.006787233160710837,0.00795688903596492,0,0,0.0
44,zero,11,P1_FCV02D,False,test3.csv.gz,4,29,A304,P2_ASD;P2_VTR01,control_only,False,106,True,12,13.864102363586426,49.15845489501953,23.300093951248527,82.6159954329616,23.37845891971569,82.8936819957775,True,12,0.07836496846716301,0.27768656281590154,0,0,0.0
44,zero,11,P1_FCV02D,False,test3.csv.gz,5,30,A305,P2_CO_rpm;P2_VTR02,control_only,False,84,True,0,11.286545753479004,18.973764419555664,18.968236784793746,31.887422783723704,19.022797175273777,31.993570774845857,True,0,0.05456039048003092,0.10614799112215323,0,0,0.0
44,zero,11,P1_FCV02D,False,test3.csv.gz,6,31,A306,P1_B2016;P2_ASD,control_only,False,238,True,3,1.2651771306991575,3.9083871841430655,2.1262643074308434,6.568459046261098,2.133291241045087,6.594080586027571,True,3,0.007026933614243447,0.02562153976647341,0,0,0.0
44,zero,11,P1_FCV02D,False,test3.csv.gz,7,32,A307,P1_FCV03D;P2_VTR01,control_only,False,110,True,23,12.808253288269045,19.44376564025879,21.52562763470945,32.677309666580754,21.5958251847367,32.78639812027982,True,23,0.07019755002724892,0.10908845369906572,0,0,0.0
44,zero,11,P1_FCV02D,False,test3.csv.gz,8,33,A308,P1_LCV01D;P1_LIT01;P2_ASD,mixed_control_sensor,False,255,True,0,1.4095031023025513,3.8788232803344727,2.3688194047443627,6.518773771423895,2.3775067173784263,6.542676534835791,True,0,0.008687312634063638,0.02390276341189601,0,0,0.0
44,zero,11,P1_FCV02D,False,test4.csv.gz,1,34,A401,P1_PCV01D;P1_B3004;P1_LIT01,mixed_control_sensor,False,254,True,27,0.9771657586097716,2.135905265808105,1.6422306604825865,3.5896152566650144,1.649814373812888,3.6111424357605135,True,27,0.007583713330301611,0.02152717909549917,0,0,0.0
44,zero,11,P1_FCV02D,False,test4.csv.gz,2,35,A402,P1_B3005;P1_FT03;P3_LCV01D,mixed_control_sensor,False,262,True,35,0.8641328811645508,1.9987552165985107,1.4522669257246212,3.359120057755125,1.4582976785118065,3.364475797235779,True,35,0.006030752787185234,0.0053557394806538206,0,0,0.0
44,zero,11,P1_FCV02D,False,test4.csv.gz,3,36,A403,P1_B3004;P1_LIT01;P3_LCV01D,mixed_control_sensor,False,263,True,26,1.276156663894653,3.186988592147827,2.14471657706121,5.356072226762793,2.152237997114648,5.3737962037741145,True,20,0.007521420053437922,0.01772397701132178,0,6,0.0
44,zero,11,P1_FCV02D,False,test4.csv.gz,4,37,A404,P2_CO_rpm;P2_SIT01;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,258,True,7,1.2124499082565308,2.8820416927337646,2.037650619758692,4.843576630571049,2.042740557728849,4.857607256437115,True,7,0.005089937970156999,0.014030625866065627,0,0,0.0
44,zero,11,P1_FCV02D,False,test4.csv.gz,5,38,A405,P2_ASD;P3_LCV01D,control_only,False,120,True,9,0.77231764793396,2.0016956329345703,1.2979616916513812,3.364061739162925,1.303478463281715,3.369048861025697,True,9,0.0055167716303337055,0.004987121862771726,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,1,39,A501,P1_PCV01D;P2_VTR02,control_only,False,172,True,47,8.656632423400879,19.23727035522461,14.54838859935307,32.3302724466001,14.596769346522253,32.43818755511547,True,47,0.04838074716918328,0.10791510851537112,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,2,40,A502,P1_FCV03D;P1_FT03;P2_CO_rpm,mixed_control_sensor,False,258,True,5,0.6387947797775269,1.8442524671554563,1.0735623550700066,3.0994618062981494,1.077613435601111,3.104655620154688,True,5,0.004051080531104256,0.005193813856538831,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,3,41,A503,P1_B3004;P1_LIT01;P2_CO_rpm,mixed_control_sensor,False,256,True,0,1.4198505878448486,3.587362289428711,2.386209451281234,6.028942674311922,2.387235181916477,6.043478077335233,True,0,0.0010257306352428053,0.014535403023311133,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,4,42,A504,P1_FCV03D;P3_LCV01D,control_only,False,120,True,28,0.8453965783119202,2.315692663192749,1.4207785822807686,3.891767039770358,1.4245990227111414,3.904268387183923,True,28,0.0038204404303727735,0.012501347413565345,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,5,43,A505,P1_B3004;P2_ASD,control_only,False,203,True,1,1.0588570833206177,2.549734592437744,1.7795215929099113,4.285099315955975,1.785510041342507,4.296578966358934,True,1,0.0059884484325956056,0.011479650402959507,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,6,44,A506,P2_CO_rpm;P2_SIT01;P3_LCV01D,mixed_control_sensor,False,153,True,6,0.4300418496131897,1.5733343362808228,0.7227309230832879,2.6441551635071274,0.731022840594253,2.6611206961188056,True,6,0.008291917510965141,0.016965532611678213,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,7,45,A507,P2_ASD;P2_VTR01,control_only,False,79,True,5,13.026390075683594,61.12602233886719,21.892229633720355,102.72876137314474,21.96204980197126,103.0878749887181,True,5,0.06982016825090653,0.35911361557336363,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,8,46,A508,P1_FCV03D;P1_LCV01D,control_only,False,51,True,11,0.713376522064209,1.427001714706421,1.19890488044631,2.398227678164033,1.2004967854879298,2.409950142548931,True,11,0.0015919050416197678,0.011722464384898323,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,9,47,A509,P1_B2016;P1_PCV01D,control_only,False,241,False,241,0.3053635060787201,0.825288712978363,0.5131957478620557,1.386985182669015,0.5072083043622204,1.372050801009813,False,241,-0.0059874434998352655,-0.014934381659202023,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,10,48,A510,P1_B3004;P1_LCV01D;P1_LIT01,mixed_control_sensor,False,262,True,15,1.4482818841934204,3.273952007293701,2.433991259198162,5.502223466134927,2.440579217224148,5.509846359127624,True,15,0.006587958025986218,0.007622892992697139,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,11,49,A511,P2_RTR;P3_LCV01D,control_only,False,120,True,37,8.83829116821289,19.04193115234375,14.853685380218067,32.00198420549189,14.9048318288456,32.10869861057256,True,37,0.05114644862753259,0.1067144050806732,0,0,0.0
44,zero,11,P1_FCV02D,False,test5.csv.gz,12,50,A512,P1_B3005;P1_FCV03D;P1_FT03,mixed_control_sensor,False,262,True,17,1.1915056705474854,2.184528589248657,2.0024516076942858,3.6713319069519015,2.007879137642788,3.678308380486144,True,17,0.005427529948502041,0.006976473534242356,0,0,0.0
44,zero,12,P1_FCV02Z,False,test1.csv.gz,1,1,A101,P1_B2016,control_only,False,192,True,54,0.79896479845047,1.667043685913086,1.340870114784777,2.797731593202462,1.345189428363006,2.8169475934930226,True,54,0.0043193135782289005,0.019216000290560586,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test1.csv.gz,2,2,A102,P1_B3005,control_only,False,98,True,19,0.5120511054992676,1.5465354919433594,0.8593545371937169,2.59548759422519,0.8607397548797606,2.6038848327655697,True,19,0.001385217686043716,0.008397238540379881,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test1.csv.gz,3,3,A103,P1_LCV01D,control_only,False,190,True,20,1.4810563325881958,2.6144909858703613,2.4855965851458808,4.387793849149268,2.495659408661644,4.400335451817697,True,20,0.010062823515763153,0.012541602668429519,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test1.csv.gz,4,4,A104,P2_CO_rpm,control_only,False,60,True,3,1.5424926280975342,1.7441279888153076,2.5887026203195505,2.927099042533228,2.603175857117788,2.945605667624095,True,3,0.014473236798237643,0.01850662509086698,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test1.csv.gz,5,5,A105,P2_ASD,control_only,False,89,True,7,2.6902835369110107,3.699494600296021,4.5149934038866055,6.208711271091258,4.533495028828393,6.22984881953645,True,7,0.018501624941787753,0.02113754844519189,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test2.csv.gz,1,6,A201,P2_VTR02,control_only,False,83,True,49,8.37673282623291,37.60701370239258,14.058329888896402,63.11432102845752,14.130124670764534,63.41701497331643,True,49,0.07179478186813171,0.302693944858909,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test2.csv.gz,2,7,A202,P1_B2016;P1_PIT01,mixed_control_sensor,False,422,True,71,1.2128844261169434,2.3909528255462646,2.035534585281124,4.012638849487376,2.0408453996887905,4.02450277730707,True,71,0.005310814407666342,0.01186392781969392,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test2.csv.gz,3,8,A203,P1_LCV01D,control_only,False,17,False,17,0.4099066853523254,0.5258221626281738,0.6879297126799426,0.8824659420878449,0.6950851926606648,0.8920514723958813,False,17,0.00715547998072219,0.009585530308036438,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test2.csv.gz,4,9,A204,P1_B3005;P1_FT03,mixed_control_sensor,False,259,True,33,0.5282862186431885,1.4337679147720337,0.8866012670459615,2.406234357488139,0.8908599631380907,2.4202571247831317,True,33,0.004258696092129144,0.014022767294992633,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test2.csv.gz,5,10,A205,P1_B2016,control_only,False,123,False,123,0.2221018970012664,0.6697357296943665,0.372744577362587,1.1239902264685606,0.3711233736225278,1.125561657664264,False,123,-0.001621203740059196,0.0015714311957033544,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test2.csv.gz,6,11,A206,P1_FCV03D;P1_FT03,mixed_control_sensor,False,256,False,256,0.2811030745506286,0.6319239139556885,0.4717638531385456,1.0605321945151227,0.4725235251467249,1.0704308107509413,False,256,0.0007596720081793351,0.009898616235818558,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test2.csv.gz,7,12,A207,P2_VTR01,control_only,False,68,True,32,10.203022003173828,18.831880569458008,17.1233167106741,31.60477897118237,17.204606512485068,31.753196873109843,True,32,0.08128980181096779,0.1484179019274734,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test2.csv.gz,8,13,A208,P1_B3004;P1_LIT01,mixed_control_sensor,False,261,True,38,0.987650454044342,2.808616876602173,1.6575335737570318,4.713587433413665,1.66799265415195,4.751483230524829,True,38,0.010459080394918274,0.03789579711116353,0,0,-2.2906125607000116e-05
44,zero,12,P1_FCV02Z,False,test2.csv.gz,9,14,A209,P1_B3004,control_only,False,199,True,21,0.7799273729324341,1.520751714706421,1.30892037808914,2.5522157299198662,1.3148907198565245,2.5642585817311025,True,21,0.005970341767384424,0.012042851811236321,0,0,-2.2906125607000116e-05
