run_index,run_id,fault_id,split,n_samples,fault_onset
2531,4079139281,26,train,2000,600
2532,4074820582,26,train,2000,600
2533,4155491683,26,train,2000,600
2534,4134383444,26,train,2000,600
2535,4096463117,26,validation,2000,600
2536,4125719354,26,train,2000,600
2537,4273290247,26,train,2000,600
2538,4286010928,26,train,2000,600
2539,1836143878,26,train,2000,600
2540,1823686449,26,train,2000,600
2541,1861583208,26,train,2000,600
2542,1865935711,26,validation,2000,600
2543,1786314202,26,train,2000,600
2544,1807390701,26,validation,2000,600
2545,1778133428,26,validation,2000,600
2546,1748910979,26,train,2000,600
2547,1667368126,26,train,2000,600
2548,1654681225,26,train,2000,600
2549,3586994787,26,train,2000,600
2550,3557775444,26,train,2000,600
2551,3595167245,26,train,2000,600
2552,3616246842,26,validation,2000,600
2553,3536100031,26,train,2000,600
2554,3540447368,26,train,2000,600
2555,3510652625,26,train,2000,600
2556,3498190054,26,train,2000,600
2557,3688784859,26,train,2000,600
2558,3659270636,26,validation,2000,600
2559,3346570637,26,train,2000,600
2560,3334141882,26,train,2000,600
2561,3304868323,26,validation,2000,600
2562,3309183956,26,train,2000,600
2563,3228644689,26,train,2000,600
2564,3249758054,26,train,2000,600
2565,3287671103,26,train,2000,600
2566,3258419976,26,train,2000,600
2567,3379285045,26,train,2000,600
2568,3366561282,26,train,2000,600
2569,2143615720,26,validation,2000,600
2570,2114359519,26,train,2000,600
2571,2084580998,26,train,2000,600
2572,2105689265,26,validation,2000,600
2573,2026721844,26,train,2000,600
2574,2031040515,26,train,2000,600
2575,2068416090,26,train,2000,600
2576,2055990381,26,train,2000,600
2577,1909959504,26,train,2000,600
2578,1880473959,26,train,2000,600
2579,665316030,26,validation,2000,600
2580,644186249,26,test,2000,600
2581,606289616,26,test,2000,600
2582,635524327,26,test,2000,600
2583,548291170,26,test,2000,600
2584,560736341,26,test,2000,600
2585,589993484,26,test,2000,600
2586,585694267,26,test,2000,600
2587,699710214,26,test,2000,600
2588,678875441,26,test,2000,600
2589,2669383131,26,test,2000,600
2590,2665080812,26,test,2000,600
2591,2627688885,26,test,2000,600
2592,2640130946,26,test,2000,600
2593,2551325959,26,test,2000,600
2594,2580565808,26,test,2000,600
2595,2610360681,26,test,2000,600
2596,2589236062,26,test,2000,600
2597,2433277027,26,test,2000,600
2598,2429204052,26,test,2000,600
2599,3748916193,26,test,2000,600
2600,2497091824,27,train,2000,600
2601,2526029481,27,validation,2000,600
2602,2538753182,27,train,2000,600
2603,2451397147,27,validation,2000,600
2604,2480877612,27,train,2000,600
2605,2442759797,27,train,2000,600
2606,2421941314,27,train,2000,600
2607,2600969087,27,validation,2000,600
2608,2596653384,27,validation,2000,600
2609,766023074,27,train,2000,600
2610,745209749,27,train,2000,600
2611,774652364,27,train,2000,600
2612,804137979,27,train,2000,600
2613,715210110,27,train,2000,600
2614,727930697,27,train,2000,600
2615,690350352,27,train,2000,600
2616,686261031,27,train,2000,600
2617,599507994,27,train,2000,600
2618,578399789,27,train,2000,600
2619,1058880076,27,train,2000,600
2620,1054822523,27,validation,2000,600
2621,1016720930,27,train,2000,600
2622,1029407765,27,train,2000,600
2623,940872336,27,train,2000,600
2624,970389671,27,train,2000,600
2625,999311102,27,train,2000,600
2626,978463945,27,validation,2000,600
2627,823028724,27,train,2000,600
2628,818676163,27,train,2000,600
2629,2275499305,27,train,2000,600
2630,2254649118,27,train,2000,600
2631,2217052487,27,train,2000,600
2632,2246566768,27,train,2000,600
2633,2158556661,27,train,2000,600
2634,2171248578,27,train,2000,600
2635,2200707483,27,validation,2000,600
2636,2196655020,27,train,2000,600
2637,2310147217,27,train,2000,600
2638,2289067686,27,train,2000,600
2639,443966864,27,train,2000,600
2640,464785319,27,train,2000,600
2641,435335678,27,train,2000,600
2642,405855177,27,train,2000,600
2643,494914892,27,train,2000,600
2644,482191227,27,train,2000,600
2645,519772450,27,train,2000,600
2646,523858709,27,train,2000,600
2647,342176808,27,train,2000,600
2648,363290143,27,validation,2000,600
2649,2731148021,27,train,2000,600
2650,2735237314,27,train,2000,600
2651,2706298523,27,validation,2000,600
2652,2693577900,27,train,2000,600
2653,2781063721,27,validation,2000,600
2654,2751578142,27,train,2000,600
2655,2789703239,27,train,2000,600
2656,2810516592,27,validation,2000,600
2657,2899923789,27,train,2000,600
2658,2904242554,27,train,2000,600
2659,2961157403,27,train,2000,600
2660,2982004524,27,train,2000,600
2661,3019602293,27,validation,2000,600
2662,2990084930,27,train,2000,600
2663,3077965255,27,train,2000,600
2664,3065278448,27,train,2000,600
2665,3035812265,27,train,2000,600
2666,3039869854,27,train,2000,600
2667,3194813603,27,validation,2000,600
2668,3215890068,27,train,2000,600
2669,147049086,27,train,2000,600
2670,151101513,27,train,2000,600
2671,189210128,27,train,2000,600
2672,176518183,27,train,2000,600
2673,264921762,27,validation,2000,600
2674,235407509,27,validation,2000,600
2675,206485196,27,train,2000,600
2676,227335419,27,train,2000,600
2677,114334662,27,validation,2000,600
2678,118682097,27,train,2000,600
2679,1352718888,27,train,2000,600
2680,1365422111,27,test,2000,600
2681,1394871878,27,test,2000,600
2682,1390830705,27,test,2000,600
2683,1470722804,27,test,2000,600
2684,1449859267,27,test,2000,600
2685,1412277914,27,test,2000,600
2686,1441778861,27,test,2000,600
2687,1588824976,27,test,2000,600
2688,1601298855,27,test,2000,600
2689,3894197581,27,test,2000,600
2690,3923695482,27,test,2000,600
2691,3952634147,27,test,2000,600
2692,3931767572,27,test,2000,600
2693,4011136401,27,test,2000,600
2694,4007100326,27,test,2000,600
2695,3968975359,27,test,2000,600
2696,3981683656,27,test,2000,600
2697,3859803381,27,test,2000,600
2698,3889006274,27,test,2000,600
2699,2826230647,27,test,2000,600
2700,74024289,28,validation,2000,600
2701,103758648,28,train,2000,600
2702,132993295,28,validation,2000,600
2703,44189578,28,validation,2000,600
2704,56634813,28,train,2000,600
2705,19305444,28,train,2000,600
2706,15006163,28,train,2000,600
2707,196656878,28,train,2000,600
2708,175822041,28,train,2000,600
2709,3172436019,28,train,2000,600
2710,3168133636,28,train,2000,600
2711,3197328477,28,validation,2000,600
2712,3209770602,28,validation,2000,600
2713,3122536687,28,train,2000,600
2714,3151776472,28,train,2000,600
2715,3113940097,28,train,2000,600
2716,3092815542,28,train,2000,600
2717,3003439499,28,train,2000,600
2718,2999366588,28,train,2000,600
2719,2946639837,28,validation,2000,600
2720,2925546986,28,train,2000,600
2721,2888233907,28,train,2000,600
2722,2917439876,28,train,2000,600
2723,2829815553,28,train,2000,600
2724,2842289462,28,train,2000,600
2725,2872007535,28,train,2000,600
2726,2867671384,28,train,2000,600
2727,2712761957,28,train,2000,600
2728,2691898450,28,train,2000,600
2729,387858616,28,train,2000,600
2730,383527567,28,train,2000,600
2731,345674966,28,train,2000,600
2732,358153953,28,train,2000,600
2733,270002276,28,train,2000,600
2734,299205203,28,train,2000,600
2735,328416266,28,train,2000,600
2736,307320381,28,train,2000,600
2737,420286720,28,train,2000,600
2738,416250679,28,train,2000,600
2739,2328459265,28,train,2000,600
2740,2332758582,28,train,2000,600
2741,2303569007,28,train,2000,600
2742,2291123800,28,train,2000,600
2743,2378223837,28,train,2000,600
2744,2348989162,28,train,2000,600
2745,2386822323,28,validation,2000,600
2746,2407952004,28,validation,2000,600
2747,2228890041,28,train,2000,600
2748,2232959886,28,train,2000,600
2749,846536548,28,train,2000,600
2750,867661139,28,train,2000,600
2751,837929738,28,train,2000,600
2752,808689981,28,train,2000,600
2753,897365944,28,train,2000,600
2754,884923791,28,train,2000,600
2755,922248150,28,train,2000,600
2756,926550497,28,train,2000,600
2757,1013337820,28,train,2000,600
2758,1034167531,28,train,2000,600
2759,549499018,28,train,2000,600
2760,553835197,28,train,2000,600
2761,591684836,28,validation,2000,600
2762,579210963,28,validation,2000,600
2763,667490390,28,validation,2000,600
2764,638284385,28,train,2000,600
2765,609078328,28,train,2000,600
2766,630171151,28,train,2000,600
2767,785637682,28,train,2000,600
2768,789678853,28,train,2000,600
2769,2558318575,28,train,2000,600
2770,2579414488,28,train,2000,600
2771,2616722305,28,validation,2000,600
2772,2587519414,28,validation,2000,600
2773,2675277619,28,train,2000,600
2774,2662798596,28,train,2000,600
2775,2633083741,28,train,2000,600
2776,2637414762,28,validation,2000,600
2777,2523891287,28,validation,2000,600
2778,2544757856,28,validation,2000,600
2779,3223308217,28,train,2000,600
2780,3252530574,28,test,2000,600
2781,3281720279,28,test,2000,600
2782,3260643808,28,test,2000,600
2783,3340136293,28,test,2000,600
2784,3335783762,28,test,2000,600
2785,3297950475,28,test,2000,600
2786,3310407996,28,test,2000,600
2787,3456931329,28,test,2000,600
2788,3486448694,28,test,2000,600
2789,2023989468,28,test,2000,600
2790,2036452075,28,test,2000,600
2791,2066183346,28,test,2000,600
2792,2061835909,28,test,2000,600
2793,2141849600,28,test,2000,600
2794,2120770103,28,test,2000,600
2795,2083445870,28,test,2000,600
2796,2112665177,28,test,2000,600
2797,1991307620,28,test,2000,600
2798,2003999571,28,test,2000,600
2799,952878822,28,test,2000,600
